"Screen name","Full name",Location,Followers,Friends,Created,Tweets,"Last tweet",Bio,URL,"% tweets w/ URLs","% retweets in timeline","% tweets w @contacts","Social Authority","Follows @JackTreseler","@JackTreseler follows"
Stanbridge_K,"Kieran Stanbridge","Hertfordshire, UK","3,531",995,"26 Dec 2010 20:03:33","13,037","05 Aug 2016 20:24:08","20 / CEO & Founder of @BeingMeCampaign - kieran@beingmecampaign.com | Manager of @JodieMarsh - kieran@jodiemarsh.uk #AllViewsMyOwn #PersonalAccount",http://www.beingmecampaign.com,17,45,20,50.4,,
2BeSilence,"Chance Adams",Toronto,"36,080","35,714","19 Apr 2011 20:11:38","4,661","15 Aug 2016 14:03:28","Author, CEO of my Mind; Speaker, blogger of my thoughts and actions; Founder of silence within. Activist in none-doing; next book: Nature of the Field.",,0,31,0,50.5,,
_daniVLC_,"Dani Perello",valencia,595,800,"09 Jul 2011 22:33:26","2,228","06 Aug 2016 14:09:09","CEO & Co-founder at SchoolMars @SchoolMars_com IT Lover, Teacherpreneur, SchoolBoard Member",http://www.schoolmars.com,0,0,0,50.4,,
RealJoshPacheco,"Josh Pacheco","Los Angeles, California","1,844",362,"11 Oct 2011 23:19:07","13,765","15 Aug 2016 18:22:33","Radio Host of the @SportsCast_THN - CEO & Founder of SportsCast Entertainment, LLC - Official Sports Guy of the @HeidiAndFrank Show Pigskin Pick'ems on @955KLOS",http://www.thenewsportsguru.com,0,0,0,50.4,,
MarianGilCoach,"Marian Gil",,499,519,"08 Apr 2012 13:47:54","2,051","01 Aug 2016 07:42:48","CEO Instituto Crecimiento Como Actitud Coach Co-activo certificada por CPCC por CTI Coach certificada ACC por ICF Te acompaño en tu crecimiento personal",http://www.crecimientocomoactitud.com,0,0,0,50.4,,
MTM_Mastering,"Rob Simonton","Las Vegas","5,199","5,049","18 Oct 2013 03:58:11","6,164","09 Aug 2016 17:05:08","Producer, Songwriter, & CEO | #teamNyrita | #teamFollowback | #cool2datouch http://t.co/4opbuYK41l... http://t.co/ZUlhBz0TTN",http://www.mtmmastering.com,4.5,95.5,0,50.4,,
BuckSh0tDaDon,"Al Capone","Beth Pistolvania",270,"1,141","19 Oct 2013 01:21:39","3,910","31 Jul 2016 07:52:14","#Ceo of Making Hits Ent. Jus coolin in the Cut. Hers",,0,0,0,50.4,,
fayezs,"فايز سيار","Saudi Arabia","10,905","1,544","02 Oct 2008 21:37:21","3,750","12 Aug 2016 16:01:38","Co-Founder of https://t.co/6ezobVZip0 CEO of Ramz IT",https://www.syarah.com,12,40,29,50.4,,
NutritionCheck,"Heather Mangieri RDN",Pittsburgh,"5,891",851,"02 Mar 2009 16:05:16","7,669","09 Aug 2016 02:02:39","Sports Dietitian; Author: Fueling Young Athletes; National Media Spokesperson @eatright; CEO, Nutrition CheckUp; Motivational Speaker; #BusyMom #OnTheGo",http://www.nutritioncheckup.com,42.5,9,27,50.4,,
Ulcr,Benoit,,860,"2,054","19 Jun 2009 09:44:22","9,724","17 Jul 2016 15:14:27","Marketing Technologist - CEO at https://t.co/ILmzemIcCu - membre fondateur de https://t.co/EwINDCUHH1",http://www.highlab.fr,0,0,0,50.4,,
mehreen_omer,"Mehreen Omer","Lahore, Pakistan","1,968","2,157","24 Jul 2009 15:01:53","4,297","15 Aug 2016 09:14:24","Digital Entrepreneur | Founder & CEO at @triumf_media",http://www.triumfmedia.com,0,0,0,50.7,,
IronVestEnt,IronVestEnt,"IRON VEST ENTERTAINMENT","2,635","2,355","15 Oct 2009 08:31:53","55,523","10 Aug 2016 20:17:06","http://Instagram.com/ironvestentertainment |Artist & CEO @BiggHurra / ARTIST @GSTAXS_ #HunnidGrandPromotions. #TeamHunnidGrand #MaybachMusicGroup #MMG",http://youtu.be/s5XxB3PYiv0,3.5,66,3.5,50.4,,
steftomasLegend,StephThomasinaLegend,London,"2,066",434,"23 Mar 2010 06:19:15","14,732","04 Aug 2016 13:17:37","Founder/CEO/Editor-in-Chief of VoixMeetsMode-VMM Magazine Instagram:@editorsmusings @voixmeetsmode http://t.co/R4DfOGgG4s",http://www.voixmeetsmode.com,75,0.5,0.5,50.4,,
Shaun_W_Lockett,SWL,"United States","1,700","2,530","18 Feb 2011 17:54:01",828,"07 Aug 2016 09:21:40","CEO of fast-growing management advisory. Husband of 30 years, father of 5, progressive activist, sailor, & trumpeter. Some RTs my opinion.",,0,0,0,50.4,,
yum_blueberry,"I'll Shanera GAF ♊",DTX,"1,704","1,763","06 Nov 2011 23:42:44","34,023","31 Jul 2016 01:53:43","(Cha-nair- rah) 20 Gemini CEO of Y.A.S.S NCAlumni16 #UNT18 New Media Art Major #GoalDigger Otaku┗(＾0＾)┓ ✘Ѻ♥",,0,0,0,50.4,,
Il_Romagnoli,"Michele Romagnoli",Roma,707,"1,164","03 Jun 2012 20:04:20","4,352","06 Aug 2016 05:54:51","CEO&Founder @tiassisto24 | Entrepreneur, desperate bass player, basically tarantinian. In love for my daughters Sabia and Mattea",http://about.me/micheleromagnoli,0,0,0,50.4,,
ttaeccool,"taec yeon ok",Ethereal,"1,820",634,"17 Sep 2012 14:39:58","15,989","26 Jul 2016 13:56:51","[BOT] 가수, 연기자, 작곡가, 옥캣사장, a singer-songwriter, an actor, CEO of Okcat. [Currently in Hiatus] 520-1314@syjessicca ∞",,0,0,0,50.4,,
sbyrnes,"Sean Byrnes","Oakland, CA","1,836",909,"07 Feb 2007 23:02:52","8,183","11 Aug 2016 00:46:33","CEO @outlierai, helping leaders become data driven. Previously Founder of @FlurryMobile. Should probably sleep more.",http://seanbyrnes.com,0,0,0,50.4,,
ojcorral,"oscar corral",Miami,"2,219","1,645","29 Feb 2008 22:49:07","4,670","15 Aug 2016 22:12:57","Director & Producer of documentary films Tom Wolfe Gets Back to Blood, Exotic Invaders & The Crossfire Kids, Explica Media CEO, author: Keep Her Contained",http://www.explicamedia.com,19,61.5,9,50.4,,
TimConley,"Tim Conley","60% Phoenix 40% Rest of World","2,527",37,"10 Aug 2008 18:32:46","6,806","02 Aug 2016 15:46:05","Entrepreneur who talks & teaches (& tries to write). Helping founders become the CEO of their company. Podcast: https://t.co/irPRub7Wl9",http://TimConley.net,35.5,14,44,50.4,,
IdaTexell,"Ida Texell",Stockholm,"1,088",225,"12 May 2009 06:31:53","3,311","07 Aug 2016 17:47:01","CEO/CFO Attunda Fire & Rescue Service | Part of the commission to lead #Agenda2030 #SDGs | SKL & MSB national counsil | Proud founder of Magma | eMBA 2015-2017",http://www.brandkaren-attunda.se/,0,0,0,50.4,,
brianmwang,"Brian Wang","San Mateo, CA","3,362",395,"29 Nov 2009 21:02:17","19,447","12 Aug 2016 05:07:13","Venture Partner at @500Startups. Cofounder, CEO at @Fitocracy (acq 2016). I make damn good pancakes. So-so at guitar. Snapchat: xenowang, IG: brianmwang",http://www.instagram.com/brianmwang,17.5,19,59.5,50.4,,
Manu_wie,"Manuel Wiechers","Mexico D.F.","1,109",972,"18 Jan 2010 03:41:51","7,944","31 Jul 2016 04:57:02","Ingeniero, co-fundador/CEO Ilumexico (@ilumexico). Soy Cristiano, futbolero y orgullosamente Nerd.",http://www.ilumexico.mx,0,0,0,50.4,,
emcastignani,"Enric Mtz-Castignani",Spain,"1,177",996,"25 Jun 2010 17:12:12","7,602","03 Aug 2016 07:49:07","Opera Singer • Grammy Award Nominated • TV-@RTPA: Manos a la Ópera • Festival Artistic director • @3CMediaCultura CEO • Professor at @MGC_UC3M • Lecturer",http://www.emcastignani.com,0,0,0,50.4,,
Vitali_Roberto,"Roberto Vitali","CEO & Founder","1,310","1,380","28 Sep 2011 09:55:14","2,989","12 Aug 2016 06:49:45","Le persone disabili che fanno turismo sono turisti! Il Turismo Accessibile puó migliorare il nostro Paese #accessibileèmeglio #accessibletastebetter",http://www.robertovitali.it,0,0,0,50.4,,
tordoff_john,"John Tordoff",,"1,749",202,"18 Dec 2011 20:18:03","2,215","28 Jul 2016 11:15:57","Proud to be CEO at JCT600, Patrons of The Prince's Trust and voted a Sunday Times top 100 company to work for !! Views are all my own.",http://www.jct600.co.uk,0,0,0,50.4,,
kkaufmanPT21,averagejoe2superhero,"Camp Hill, PA","1,394","1,321","12 Oct 2012 14:49:51","3,139","12 Aug 2016 16:11:24","CEO of Kirk Kaufman Personal Training Currently training for American Ninja Warrior join me on my 10 year plan- 7/1/2015 Average Joe to Super Hero! #CFB expert",,0,0,0,50.7,,
Limitless_Josh,Josh,MLG.tv/Limitless,"1,128",781,"02 Oct 2013 15:06:40","20,678","13 Aug 2016 21:10:20","Owner and CEO of @LimitlessNation | Handle sponsorships @RoyalKnives_ | Tweets are may not be my views, or views of whoever I represent. | @GeorgeFlunq carries",http://limitlessnation.co.uk,0,0,0,50.4,,
706HITZ,706HITZ,"AUGUSTA, GA da 706^","3,749","2,821","14 Jan 2009 08:46:48","75,963","30 Jul 2016 01:58:17","CEO 706HITZ:/BMI/300Ent Producer: Tk n Cash/ Travis Porter/ PeeWee Longway / K Camp/ Young Dro + More Contact http://706HITZ.com 706hitzmafia@gmail.com",http://706HITZ.com,79.5,11,22.5,50.4,,
AndrewEssex,"Andrew Essex","ÜT: 38.466122,-121.176161","3,345","3,350","29 Jan 2009 17:22:22","4,425","07 Aug 2016 17:22:13","CEO Tribeca Enterprises; amateur insomniac; all tweets my own",,38.5,48,15,50.4,,
irzanraditya,Irzan,"Jakarta Capital Region, Indonesia","2,845",461,"19 Apr 2009 15:37:50","41,461","08 Aug 2016 11:41:10","Co-Founder & CEO of @YesBossNow | irzan@yesbossnow.com | INTJ",http://yesbossnow.com,14,47,16,50.2,,
FriehaAltaf,"Frieha Altaf","Pakistan Canada","35,977",660,"06 Jul 2009 09:16:54","9,038","07 Aug 2016 20:22:39","An ex model, fashion choreographer, CEO of Catwalk Event Management n Productions since 1989, Model Management, Publicist, Mother of 2 teens n much much more...",http://www.catwalk.net.pk,82,15,1,50.4,,
Colettod,"David Coletto","Ottawa, ON","6,350","2,903","18 Jul 2009 04:20:43","12,873","09 Aug 2016 19:43:41","Pollster - CEO of Abacus Data, Professor at Carleton University, Board Member Shaw Centre. Tweeting about public opinion, marketing, and Millennials.",http://www.abacusdata.ca,58,27.5,8,50.4,,
davykestens,"Davy Kestens","Belgium ✈ San Francisco","6,295",86,"14 Sep 2009 08:50:20","12,541","12 Aug 2016 16:36:59","Founding CEO of @Sparkcentral. Small-time investor. Professional instigator. All or nothing.",http://www.sparkcentral.com,19.5,37.5,35.5,51.3,,
michealsheridan,"Mícheál Sheridan",Munster,"1,830","2,148","18 Jan 2010 21:24:26","6,663","30 Jul 2016 18:00:42","CEO & Fundraiser @mercyfoundcork - Help out @MensCancerAll - Chair @Fundraising_Ire - Hater of Negativity, Begrudgery and Sweeping Statements - Views own",,0,0,0,50.4,,
jeanettekramer,jeanette,"Dublin | Paris | Vancouver","2,052","1,942","25 Mar 2010 07:09:11","9,715","13 Aug 2016 17:16:09","study & work abroad expert | entrepreneur | blogger | traveler | CEO Latitude International | @gostudywork | https://t.co/pfy6wZ6vAQ | https://t.co/oaF9bH8kGg",http://loveandpassport.com,0,0,0,50.4,,
JoeHQLuong,"Joe HQ Luong",London,"2,178","2,728","13 Sep 2010 11:58:09","6,457","02 Aug 2016 09:53:49","CEO @CryptaLabs Winner Cybersecurity Start Up of the Year #Quantum based Encryption #startups #IoTSecurity #IOT #Fintech #COYS #homelessness #personaltweets",http://www.cryptalabs.com,0,0,0,50.4,,
FioreArcaDesign,"Arcangelo Fiore",London,757,"1,777","01 Feb 2011 20:05:10","7,339","08 Aug 2016 09:18:06","Lead Designer at @usehero Founder & CEO of @FeedayApp",http://www.arcangelofiore.com,0,0,0,50.4,,
ibenitezb,"I. Isidoro Benítez","Madrid - Toledo | España","2,129","2,151","29 Jun 2011 14:32:11","13,588","26 Jul 2016 16:09:09","Publicidad y Relaciones Públicas : : : Autor & Ceo ARGATACA | sumiller | cazador | taurino | campero #afandesuperación #ambición",http://www.argataca.com,0,0,0,50.4,,
SamBobino,"Sam Bobino",Paris,"1,909","1,566","20 Sep 2011 11:40:41","4,913","09 Aug 2016 09:38:14","#President @FestivalLaBaule #CEO #SamBobinoConsulting (#celebritybooking #cinema #luxe)",http://www.facebook.com/sambobino,0,0,0,50.4,,
NjiruDavid,"David Black",Kenya,"2,224","2,310","21 Sep 2011 18:02:13","6,936","04 Aug 2016 14:55:11","Journalist.Blogger.Writer.S... Media Cutlery.Radio Producer. #Photographer. #EventsOrganizer CEO #FocusPointMedia. @Focuspointke Call: 0718635027",http://www.davidnyaga.wordpress.com,0,0,0,50.4,,
TheMartyCastro,"Marty Castro","Chicago, IL","1,856","2,270","11 Feb 2012 14:28:35","4,942","09 Aug 2016 19:10:34","CEO, Castro Synergies, LLC; Chair, U.S. Civil Rights Commission; Former Chair, Illinois Human Rights Commission. Views are my own-RT/FLW not endorsement.",,0,0,0,50.4,,
AnssensGary,"Anssens Gary","Paris, Ile-de-France","3,432","1,727","24 May 2012 20:56:14","1,269","09 Aug 2016 20:08:38","CEO & founder https://t.co/ynJul2wfC8 • Ecommerce lover • investor/administrator Running Heroes / Cycling Heroes, Link Value, Riverside / VeloVert",http://www.Alltricks.com,39,51,9,50.4,,
TheRealZatarain,"Alexandro Zatarain","Indio, CA","12,726","13,360","27 Aug 2012 16:28:58","8,931","15 Aug 2016 00:23:06","Founder & CEO of @TheAOSNOfficial. @UCSanDiego Grad. @RealOviedo shareholder. My Tweets are mine and mine alone. #HechoEnMexico",http://TheAOSN.com,12.5,57,20,50.4,,
athenalamnisos1,"Athena Lamnisos",London,883,336,"23 Nov 2013 18:44:12","12,307","13 Aug 2016 19:36:28","CEO of unique charity @eveappeal the UK's only charity championing all 5 #gynae #cancers Ambitious for change on women's health & social issues.Own views",https://www.eveappeal.org.uk/,0,0,0,50.5,,
mlitman,"michael litman","London, UK","8,579","4,748","23 Apr 2007 21:14:08","19,331","13 Aug 2016 14:46:14","Founder/ CEO of seed backed @burstinsights. Ex Brandsonvine (2013). Top 100 UK Most Powerful Entrepreneurs (2016 CityAM). #NFFC fan [mike@burstinsights.com]",http://newsletter.burstinsights.com,24.5,15.5,68.5,50.3,,
attigs,Nehemiah,"ÜT: 5.644637,-0.177093","3,656","1,019","09 Nov 2008 22:55:55","23,172","04 Aug 2016 10:01:18","Co-founder and CEO of Technology solutions firm(www.hatuasolutions),blogger ,social entrepreneur and I am passionate about God, technology ,sports and music",http://attigs.blogspot.com/,24.5,71.5,0,50.3,,
joseantonioib,"José Antonio Ibáñez",Madrid,"1,586",339,"29 Jul 2009 22:54:15","21,800","13 Aug 2016 23:26:05","Lo importante no es saber, sino tener el Twitter del que sabe - CEO en Solaris Code & Owner en Sinclair Studio",http://www.securizze.com,0,0,0,50.3,,
Cito_DaPauta,"IG: @DaPautaREAL",+584141038559,"3,731",113,"13 Sep 2009 21:10:10","55,358","03 Aug 2016 17:14:26","#MrExclusive Contactame Para Promocionar Tu Material. Web Marketing #WoldWide #TeamDaPauta #DaPautaBusiness CEO OF Agencia De Marketing Digital @DAPAUTAREAL",http://www.facebook.com/DaPauta/,92,8,3.5,50.3,,
VictorMathieux,"Victor Mathieux",,"1,235",2,"15 Aug 2010 21:01:13","6,139","03 Aug 2016 21:08:00","Co-founder & CEO of Zen Space. Committed to bringing health and happiness to a busy world. Also designer & lover of surfing.",http://TryZenspace.com,0,0,0,50.3,,
hlthygrocerygrl,"Megan Roosevelt, RD","Los Angeles // Portland","2,262","1,308","02 Dec 2010 23:10:03","4,567","10 Aug 2016 17:58:09","Producer, Host, RD & CEO at Healthy Grocery Girl®. Real Food, Healthy Lifestyle. Weekly Videos. HGG Wellness Membership: https://t.co/E4XuZ5tx9l",http://healthygrocerygirl.com,0,0,0,50.3,,
DrOkanErol,"Dr. Okan Erol","TR, USA, UAE","2,405","1,469","26 Jun 2011 15:23:57","1,391","15 Aug 2016 21:31:02","Co-Founder & CEO @Wordego #OnlineAdvertising #InformationTechnology",http://linkedin.com/in/drokanerol,79.5,20.5,0,50.4,,
DaniVIVOOD,"Dani Mayo VIVOOD",Valencia,"1,316","1,196","23 Oct 2012 10:10:42","1,518","16 Jul 2016 14:07:08","Soy arquitecto, CEO y fundador de @VIVOODhotels, Primer Landscape Hotel de España. Inicio de una red pionera de turismo sostenible. Emprendedor apasionado.",http://www.vivood.com,0,0,0,50.3,,
DJSNEAKYDOG,"DJ SNEAKYDOG",DMV,"3,498","2,808","18 Feb 2013 12:07:00","27,827","09 Aug 2016 11:05:06","MR. DJ SNEAKYDOG CEO of @SneakydogInc @GTHC_MUSIC CONCERT / LIVE DJ, MIXTAPES & MORE http://ITSMYURLS.COM/DJSNEAKYDOG SNEAKYDOG@SNEAKYDOGINC.COM #GRINDTIME365",http://sneakydoginc.com,74,23.5,47.5,50.3,,
ModelKnowledge,ModelKnowledgeGroup,"Headquarters NYC","1,439",292,"09 Jul 2014 18:59:14","3,489","05 Aug 2016 21:58:47","We are a unique company focusing on brand development in the fashion industry. Founded by CEO Supermodel Shaina Renee",http://www.themodelknowledgegroup.com,0,0,0,50.3,,
OkTaecyeonChile,"Man of the Man",Korea,182,"1,023","07 Feb 2015 18:14:14","27,419","15 Aug 2016 03:49:47","(Fanpage) Cantante del grupo 2PM,Compositor,Actor y Ceo de OkCat.",https://www.facebook.com/oktaecyeonchile,0,0,0,50.4,,
SwiftAlphaOne,Swift,"New York City","3,657",292,"27 May 2009 04:19:41","3,843","11 Aug 2016 13:01:22","CEO / Co-Founder at @MLHacks. Formerly @HackerLeague, @SendGrid, & @Crowdtap. Alumni at @RutgersU.",http://theycallmeswift.com,31.5,27,33,50.3,,
Meshari,"مشاري الذايدي","Los Angeles & Kuwait","1,142",101,"18 Oct 2009 13:21:58","3,170","08 Aug 2016 07:20:30","مؤسس و مدير سوماك في لوس أنجلس Founder & CEO of Sumac, Los Angeles.",,0,0,0,50.3,,
IrfanNazhran,"Irfan Nur Hakim","Garut, Jawa Barat","2,722",457,"24 Oct 2009 10:17:21","18,890","01 Aug 2016 22:56:16","CEO of MasterPeace Writing Labs | @PenerbitNazhran | faidza azamta fatawakal 'alallah | irfannh29@gmail.com",http://irfannazhran.tumblr.com,47,11.5,2,50.3,,
giovanagracie,"Giovana Serra",Barcelona,"2,732","1,286","27 Dec 2010 23:35:20",959,"25 Jul 2016 17:30:53","Periodista de Moda, reportera y guionista. CEO & Founder of Communikeytion,sl. Periodismo Abat Oliba CEU, Master Presentador de Televisión Blanquerna",,4.1,95.4,1,50.3,,
AnderAldekoa,"Ander Aldekoa","Getxo, Basque Country","8,376","9,176","17 May 2011 21:12:47","1,364","10 Jul 2016 13:36:17","Emprendedor, CEO y fundador Nabari® {@NabariWorld, moda ética, innovadora y más}, luchador, de actitud positiva y amante de la vida. Never Give Up! #RSE #RSC",http://www.anderaldekoa.net,8,72.9,9,50.3,,
seanburkeh,"Sean Burke","Tampa, Florida","20,289","15,695","05 Feb 2012 16:15:38","7,414","12 Aug 2016 22:05:03","CEO of @KiteDesk. Passionate about #Sales, #Marketing, #Entrepreneurship and #Tech. Great family with lots of laughs.",http://www.kitedesk.com,47.5,50,0.5,50.3,,
TheTxCritic,"Bill Bennett","Austin/San Antonio, TX","11,113","11,265","10 May 2013 04:20:45","10,612","01 Jan 1970 00:00:00","PRIVATE PROFILE FOR CEO/CO-FOUNDER OF GIOVANNI ENTERTAINMENT MANAGEMENT. NAME IS ALT. FOR PERSONAL & FAMILY SECURITY! Tweets that are not my own will be int.",,39,16.5,49,50.3,,
BlankenshipJim,"Jim Blankenship","Kentucky, USA","1,661","2,371","30 Jun 2013 15:50:03","9,588","31 Jul 2016 03:19:19","USMC, SteelerNation, President/CEO Tier1 Tactical Solutions. @Tier1_Tactical Enabling Growth and Potential Through Superior Advanced Security and Protection",http://www.Tier1TacticalSolutions.net,0,0,0,50.3,,
PowerFieldStudi,"Power Field Studio","Santo André, São Paulo",691,"1,279","15 Nov 2015 20:07:06","4,422","14 Aug 2016 12:23:37","#Produção #Musical #Gravação / #Musical Production / #Recording #sounddesign #soundtrack #jingles #spots #videogame #advertising #voiceover - CEO Bruno Cantinho",http://powerfieldstudio.blogspot.com.br,0,0,0,47.6,,
JGeta,"J Geta 2 Heaterz ©™","Above U Dnt See Den Fly Higher","3,966",581,"15 Mar 2009 20:16:33","62,915","11 Aug 2016 02:49:10","BFG | Fortune Gang ©™ FΩrtune GΔNG © Founder CEO COO Ge†a $Ω$Δ #FortuneGang | #sWo #THC #Dei†YDΩmini ©™ #BulletClub",http://soundcloud.com/j-geta,6,27.6,29.6,50.3,,
JuicyGigolo,"Chase Coxxx","New York City","13,473",452,"14 Sep 2009 19:31:58","95,104","15 Aug 2016 22:40:29","Porn star and maker of smut. CEO of JuicyGigolo Inc. (http://JuicyGigolo.com & JuicyGigolo Entertainment). Chase@ChaseCoxxx.com 18 YEARS & OLDER ONLY",http://JuicyGigolo.com,34.2,37.2,8,49.4,,
WaltBettinger,"Walt Bettinger","San Francisco, CA","2,856",234,"28 Jun 2010 18:19:01","1,041","10 Aug 2016 00:01:11","President & CEO of @CharlesSchwab Let's chat about #FinServ, #Leadership, #Innovation & #CustomerLoyalty Disclosures: http://t.co/C7L9ow6zv4",http://www.schwab.com/,52,15,28,50.3,,
SportforyouOrg,SportForYou,,"2,378",953,"04 Sep 2010 14:02:12","3,634","28 Jul 2016 11:29:44","No sabían que era imposible. Por eso lo hicieron. CEO @AlbertoMartin_",http://SportForYou.org,42,48.5,4,50.3,,
RyanOwen7,"Ryan Owen","Doylestown, Pa","7,602",115,"17 Dec 2010 17:57:20","6,102","07 Aug 2016 19:13:04","A dreamer. A believer. A leader and a friend. CEO @meetball: Bringing communities together through live events. Wife @amandaowen24 #WeAre#PennStaters",http://www.meetball.com,9.5,88.5,2.5,50.3,,
DougMcAdam,"Doug McAdam",Scotland,"1,271","1,001","06 Sep 2012 09:50:58","12,514","12 Aug 2016 13:13:44","CEO @ScotLandEstates. Views here are my own & reTweets do not indicate agreement or support. Working to make progress on key rural issues.",http://www.scottishlandandestates.co.uk/,0,0,0,50.3,,
SasaDj70,"SašaĐ",Beograd-Srbija,"1,620","1,091","01 Oct 2012 11:26:06","6,301","17 Jul 2016 20:46:49","Večiti buntovnik...Ne volim meko srce...Ima jedan tim,ceo sam život s´ njim...",,0,0,0,50.3,,
mattsingley,"Matt Singley","Los Angeles-Charlotte-Boulder","52,365",955,"06 Jan 2008 17:17:01","40,199","13 Aug 2016 02:20:23","CEO @singleymackie & @singleystudios creative digital marketing for global entertainment & lifestyle companies. I can't pass the Turing Test, but I'm hopeful.",http://app.fileboard.com/p/fyys4dlk,28.5,11,53,50.3,,
